sequenceID,quartile.0%,quartile.25%,quartile.50%,quartile.75%,quartile.100%,mean,sd,bases,data,log+1.quartile.0%,log+1.quartile.25%,log+1.quartile.50%,log+1.quartile.75%,log+1.quartile.100%,log+1.mean,log+1.sd,log+1.bases,log+1.data,log.quartile.0%,log.quartile.25%,log.quartile.50%,log.quartile.75%,log.quartile.100%,log.mean,log.sd,log.bases,log.data,log.log.quartile.0%,log.log.quartile.25%,log.log.quartile.50%,log.log.quartile.75%,log.log.quartile.100%,log.log.mean,log.log.sd,log.log.bases,log.log.data
H3K4me1_TDH_BP/samples/myeloid/ERS365963/problems/chr1:149509645-205922707,0,0,8,17,1603,9.979905487137,12.4386936824837,56413062,5483670,0,0,2.19722457733622,2.89037175789616,7.38025578842646,2.39606682831547,2.59813813412737,17.8482113031252,15.5172853251587,-Inf,-Inf,2.07944154167984,2.83321334405622,7.37963215260955,2.30057362005178,2.52081207235051,17.8482112853988,15.517285142799,,,0.732099368086445,1.04141152477478,1.99872379355029,0.8331584918626,0.924581100544392,2.88190329510357,2.74195457308763
H3K4me1_TDH_BP/samples/myeloid/ERS365963/problems/chr2:162200000-234003741,0,0,8,16,612,9.04358264564516,10.6980304376754,71803741,6465814,0,0,2.19722457733622,2.83321334405622,6.41836493593621,2.30693388782798,2.45942048897295,18.0894471496521,15.6820396256612,-Inf,-Inf,2.07944154167984,2.77258872223978,6.41673228251233,2.20205540625286,2.37005965327938,18.0894471357252,15.6820394710016,,,0.732099368086445,1.01978144053823,1.85890899785948,0.789391199769974,0.862915124990354,2.89532873706761,2.75251607476779
H3K4me1_TDH_BP/samples/myeloid/ERS365963/problems/chr2:16329724-21153113,0,0,8,17,115,9.44405168233373,10.8095382266491,4823389,447623,0,0,2.19722457733622,2.89037175789616,4.75359019110636,2.34603259934376,2.46890752924578,15.3889875583156,13.0117088732854,-Inf,-Inf,2.07944154167984,2.83321334405622,4.74493212836325,2.24538509171292,2.38042891349996,15.3889873509925,13.0117066392651,,,0.732099368086445,1.04141152477478,1.5570771281373,0.808877039541086,0.86728068720276,2.73365214653015,2.56584946295771
H3K4me1_TDH_BP/samples/myeloid/ERS365963/problems/chr3:60000-66170270,0,0,8,17,178,10.0287144796111,11.7442869783291,66110270,6469122,0,0,2.19722457733622,2.89037175789616,5.18738580584075,2.40050227884049,2.54508309105548,18.0068346785299,15.6825511086033,-Inf,-Inf,2.07944154167984,2.83321334405622,5.18178355029209,2.3054524262234,2.46336690773922,18.0068346634037,15.6825509540228,,,0.732099368086445,1.04141152477478,1.64514931173688,0.835276937545368,0.901529075863214,2.89075138934945,2.75254869008425
H3K4me1_TDH_BP/samples/myeloid/ERS365963/problems/chr4:75452279-190000000,0,0,8,14,375,8.27723359943582,9.8900892498734,114547721,9569919,0,0,2.19722457733622,2.70805020110221,5.92958914338989,2.22756339884735,2.38785313249195,18.5565020801536,16.0741354039376,-Inf,-Inf,2.07944154167984,2.63905732961526,5.92692602597041,2.11350880622288,2.29153316984804,18.5565020714236,16.0741352994435,,,0.732099368086445,0.970421781277365,1.77950570187248,0.74834950766986,0.829221100030524,2.92082024361678,2.77721147704037
H3K4me1_TDH_BP/samples/myeloid/ERS365963/problems/chr5:91686128-138787073,0,0,8,16,157,8.75648507689177,10.3685231559933,47100945,4116556,0,0,2.19722457733622,2.83321334405622,5.06259503302697,2.27793219999625,2.43084840979161,17.6678036437106,15.2305276923392,-Inf,-Inf,2.07944154167984,2.77258872223978,5.05624580534831,2.16979457749705,2.33877459705541,17.6678036224796,15.2305274494177,,,0.732099368086445,1.01978144053823,1.62062427222695,0.774632498323474,0.849627115731148,2.87174397880267,2.72330179857382
H3K4me1_TDH_BP/samples/myeloid/ERS365965/problems/chr1:149509645-205922707,0,0,6,13,1179,10.4828016780936,14.6829255355306,56413062,4331922,0,0,1.94591014905531,2.63905732961526,7.07326971745971,2.44085040973083,2.75257257503992,17.8482113031252,15.2815221122451,-Inf,-Inf,1.79175946922805,2.56494935746154,7.07242190053737,2.34973597886103,2.68668529049281,17.8482112853988,15.2815218814008,,,0.583198080782659,0.941938734748111,1.9562029814373,0.854302972423562,0.988308199771614,2.88190329510357,2.72664437834678
H3K4me1_TDH_BP/samples/myeloid/ERS365965/problems/chr2:162200000-234003741,0,0,6,12,385,8.95951591157347,11.7280250869834,71803741,4916063,0,0,1.94591014905531,2.56494935746154,5.95583736946483,2.29852846715965,2.54380626204104,18.0894471496521,15.4080187682977,-Inf,-Inf,1.79175946922805,2.484906649788,5.95324333428778,2.19271619780111,2.46198128420949,18.0894471357252,15.4080185648829,,,0.583198080782659,0.910235093365326,1.78393616924511,0.785141048293806,0.900966425868822,2.89532873706761,2.73488805994101
H3K4me1_TDH_BP/samples/myeloid/ERS365965/problems/chr2:16329724-21153113,0,0,6,12,183,8.64158022502436,11.0246782879986,4823389,319558,0,0,1.94591014905531,2.56494935746154,5.21493575760899,2.26608501894614,2.48696106203715,15.3889875583156,12.6746971992883,-Inf,-Inf,1.79175946922805,2.484906649788,5.20948615284142,2.15658546250731,2.40013624068028,15.3889873509925,12.6746940699708,,,0.583198080782659,0.910235093365326,1.65048122380753,0.7685261665117,0.875525502692832,2.73365214653015,2.5396074126945
H3K4me1_TDH_BP/samples/myeloid/ERS365965/problems/chr3:60000-66170270,0,0,6,13,253,10.1066831371283,14.0716277385725,66110270,4913128,0,0,1.94591014905531,2.63905732961526,5.53733426701854,2.40754701156416,2.71281401865508,18.0068346785299,15.4074215676756,-Inf,-Inf,1.79175946922805,2.56494935746154,5.53338948872752,2.31319690176783,2.64416055303279,18.0068346634037,15.4074213641393,,,0.583198080782659,0.941938734748111,1.71080055520811,0.838630507930385,0.972353643683206,2.89075138934945,2.7348493001021
H3K4me1_TDH_BP/samples/myeloid/ERS365965/problems/chr4:75452279-190000000,0,0,6,12,270,7.98395267069521,10.130690154957,114547721,7178933,0,0,1.94591014905531,2.56494935746154,5.6021188208797,2.19543994924497,2.40970617189663,18.5565020801536,15.7866614620354,-Inf,-Inf,1.79175946922805,2.484906649788,5.59842195899838,2.07743361097246,2.31556944574806,18.5565020714236,15.7866613227389,,,0.583198080782659,0.910235093365326,1.72248476499398,0.731133291026244,0.83965563817455,2.92082024361678,2.75916536339865
H3K4me1_TDH_BP/samples/myeloid/ERS365965/problems/chr5:91686128-138787073,0,0,6,12,289,8.64732132232166,11.2249657271682,47100945,3131240,0,0,1.94591014905531,2.56494935746154,5.66988092298052,2.26668029363845,2.50348023185338,17.6678036437106,14.9569399695597,-Inf,-Inf,1.79175946922805,2.484906649788,5.66642668811243,2.15724959926494,2.4181403803647,17.6678036224796,14.9569396501974,,,0.583198080782659,0.910235093365326,1.73455870533473,0.76883407664427,0.882998806903052,2.87174397880267,2.7051753827822
H3K4me1_TDH_BP/samples/myeloid/ERS365966/problems/chr1:149509645-205922707,0,4,8,13,785,10.2465592454457,9.68451018814154,56413062,3899823,0,1.6094379124341,2.19722457733622,2.63905732961526,6.66695679242921,2.42006223702108,2.36879504664799,17.8482113031252,15.1764419818764,-Inf,1.38629436111989,2.07944154167984,2.56494935746154,6.66568371778241,2.32694196585899,2.27052772130451,17.8482112853988,15.1764417254546,,0.326634259978281,0.732099368086445,0.941938734748111,1.89697253168255,0.844554944541601,0.820012280820473,2.88190329510357,2.71974433905246
H3K4me1_TDH_BP/samples/myeloid/ERS365966/problems/chr2:162200000-234003741,0,4,8,13,343,9.24175708338093,7.97530654830676,71803741,4637309,0,1.6094379124341,2.19722457733622,2.63905732961526,5.8406416573734,2.32647319506537,2.19447708959124,18.0894471496521,15.3496450147081,-Inf,1.38629436111989,2.07944154167984,2.56494935746154,5.83773044716594,2.22373202811443,2.07635008659132,18.0894471357252,15.3496447990658,,0.326634259978281,0.732099368086445,0.941938734748111,1.76434209924639,0.799186878172976,0.730611586245926,2.89532873706761,2.73109233363946
H3K4me1_TDH_BP/samples/myeloid/ERS365966/problems/chr2:16329724-21153113,0,4,8,13,106,9.26085704470446,7.64078380614237,4823389,311153,0,1.6094379124341,2.19722457733622,2.63905732961526,4.67282883446191,2.32833636887624,2.15649329700482,15.3889875583156,12.6480432454506,-Inf,1.38629436111989,2.07944154167984,2.56494935746154,4.66343909411207,2.22579659779909,2.0335001903432,15.3889873509925,12.6480400316028,,0.326634259978281,0.732099368086445,0.941938734748111,1.53975317897557,0.800114873026543,0.709758539968875,2.73365214653015,2.53750226495615
H3K4me1_TDH_BP/samples/myeloid/ERS365966/problems/chr3:60000-66170270,0,5,8,13,157,10.1236377646015,9.18373573295174,66110270,4535526,0,1.79175946922805,2.19722457733622,2.63905732961526,5.06259503302697,2.40907237242921,2.32079191167959,18.0068346785299,15.3274518420566,-Inf,1.6094379124341,2.07944154167984,2.56494935746154,5.05624580534831,2.31487306217329,2.21743406444106,18.0068346634037,15.327451621575,,0.475884995327111,0.732099368086445,0.941938734748111,1.62062427222695,0.839354853280309,0.796350700572856,2.89075138934945,2.72964544433428
H3K4me1_TDH_BP/samples/myeloid/ERS365966/problems/chr4:75452279-190000000,0,3,8,12,255,8.46691869146834,7.11884345361056,114547721,6934819,0,1.38629436111989,2.19722457733622,2.56494935746154,5.54517744447956,2.24780347848289,2.09418771220785,18.5565020801536,15.752065656095,-Inf,1.09861228866811,2.07944154167984,2.484906649788,5.54126354515843,2.13616665162222,1.96274527593903,18.5565020714236,15.7520655118952,,0.0940478276166991,0.732099368086445,0.910235093365326,1.71222255149704,0.759012938476901,0.674344144235112,2.92082024361678,2.75697150028546
H3K4me1_TDH_BP/samples/myeloid/ERS365966/problems/chr5:91686128-138787073,0,4,8,13,151,8.98409732543583,7.73443635780116,47100945,2966952,0,1.6094379124341,2.19722457733622,2.63905732961526,5.02388052084628,2.30099355972017,2.16727341463529,17.6678036437106,14.9030460582307,-Inf,1.38629436111989,2.07944154167984,2.56494935746154,5.01727983681492,2.19545605057379,2.0456826123074,17.6678036224796,14.9030457211846,,0.326634259978281,0.732099368086445,0.941938734748111,1.61288792166534,0.786389792861538,0.715731529546697,2.87174397880267,2.70156560288012
H3K4me1_TDH_BP/samples/tcell/ERS164475/problems/chr1:149509645-205922707,0,0,4,8,429,11.2112902682007,28.0568867906208,56413062,2991559,0,0,1.6094379124341,2.19722457733622,6.06378520868761,2.50236095561091,3.36925552200481,17.8482113031252,14.9113055484388,-Inf,-Inf,1.38629436111989,2.07944154167984,6.06145691892802,2.41692133021088,3.3342341202162,17.8482112853988,14.911305214165,,,0.326634259978281,0.732099368086445,1.8019501868507,0.882494552664896,1.20424300388361,2.88190329510357,2.70211966446004
H3K4me1_TDH_BP/samples/tcell/ERS164475/problems/chr2:162200000-234003741,0,0,4,7,446,9.89528895158819,25.0005485074136,71803741,3483693,0,0,1.6094379124341,2.07944154167984,6.10255859461357,2.38833048953073,3.25811763423794,18.0894471496521,15.0636037830169,-Inf,-Inf,1.38629436111989,1.94591014905531,6.10031895202006,2.29205878040565,3.21889776492406,18.0894471357252,15.0636034959652,,,0.326634259978281,0.665729810578276,1.80834105702874,0.829450444424885,1.16903899192541,2.89532873706761,2.71228146971033
H3K4me1_TDH_BP/samples/tcell/ERS164475/problems/chr2:16329724-21153113,0,0,3,5,261,5.10046400984868,13.0960617540035,4823389,148275,0,0,1.38629436111989,1.79175946922805,5.5683445037611,1.80836483547461,2.64589545014361,15.3889875583156,11.9068306809094,-Inf,-Inf,1.09861228866811,1.6094379124341,5.56452040732269,1.62933151791491,2.57231155554362,15.3889873509925,11.9068239367069,,,0.0940478276166991,0.475884995327111,1.71641080083817,0.48816981899122,0.94480493260991,2.73365214653015,2.47711167582297
H3K4me1_TDH_BP/samples/tcell/ERS164475/problems/chr3:60000-66170270,0,0,4,8,461,11.0288862683513,27.7999139624366,66110270,3434931,0,0,1.6094379124341,2.19722457733622,6.13556489108174,2.48731094617892,3.36037239972204,18.0068346785299,15.0495076872272,-Inf,-Inf,1.38629436111989,2.07944154167984,6.13339804299665,2.40051785521638,3.32503292581542,18.0068346634037,15.0495073961006,,,0.326634259978281,0.732099368086445,1.81374892637976,0.875684487085077,1.20147957655967,2.89075138934945,2.7113452595031
H3K4me1_TDH_BP/samples/tcell/ERS164475/problems/chr4:75452279-190000000,0,0,4,7,468,6.6203792827969,17.7931925070335,114547721,4210875,0,0,1.6094379124341,2.07944154167984,6.15060276844628,2.0308261431051,2.93349470357191,18.5565020801536,15.2531812600233,-Inf,-Inf,1.38629436111989,1.94591014905531,6.14846829591765,1.89015266178156,2.87881594072282,18.5565020714236,15.253181022543,,,0.326634259978281,0.665729810578276,1.81620299322407,0.636657599238951,1.05737907791658,2.92082024361678,2.72478807294337
H3K4me1_TDH_BP/samples/tcell/ERS164475/problems/chr5:91686128-138787073,0,0,4,7,452,8.20802179234408,22.5858692572652,47100945,1972121,0,0,1.6094379124341,2.07944154167984,6.11589212548303,2.22007503809186,3.16064777241766,17.6678036437106,14.4946206783568,-Inf,-Inf,1.38629436111989,1.94591014905531,6.11368217983223,2.10511194343757,3.11732445662206,17.6678036224796,14.4946201712887,,,0.326634259978281,0.665729810578276,1.81052923975445,0.744368645500668,1.13697508796405,2.87174397880267,2.67377755791084
H3K4me1_TDH_BP/samples/tcell/ERS206539/problems/chr1:149509645-205922707,0,3,7,13,893,10.5441142514122,13.6981852593965,56413062,3273018,0,1.38629436111989,2.07944154167984,2.63905732961526,6.79570577517351,2.44617571846107,2.68772403442216,17.8482113031252,15.0012233585383,-Inf,1.09861228866811,1.94591014905531,2.56494935746154,6.7945865808765,2.35556781338166,2.61726336124233,17.8482112853988,15.0012230530099,,0.0940478276166991,0.665729810578276,0.941938734748111,1.91612620408573,0.85678180812231,0.962129253273483,2.88190329510357,2.70813173464559
H3K4me1_TDH_BP/samples/tcell/ERS206539/problems/chr2:162200000-234003741,0,3,7,13,271,10.3093177136829,12.6382367740207,71803741,4122439,0,1.38629436111989,2.07944154167984,2.63905732961526,5.605802066296,2.42562696237403,2.61287737529258,18.0894471496521,15.2319557790347,-Inf,1.09861228866811,1.94591014905531,2.56494935746154,5.6021188208797,2.33304811869871,2.53672688326207,18.0894471357252,15.2319555364598,,0.0940478276166991,0.665729810578276,0.941938734748111,1.72314488705205,0.847175618072505,0.930874621397608,2.89532873706761,2.72339555895729
H3K4me1_TDH_BP/samples/tcell/ERS206539/problems/chr2:16329724-21153113,0,3,7,10,126,8.00080358436776,8.58662946627081,4823389,232750,0,1.38629436111989,2.07944154167984,2.39789527279837,4.84418708645859,2.19731386050233,2.26036936374648,15.3889875583156,12.3577244915855,-Inf,1.09861228866811,1.94591014905531,2.30258509299405,4.83628190695148,2.07954198468124,2.15020628021442,15.3889873509925,12.3577201951393,,0.0940478276166991,0.665729810578276,0.834032445247956,1.57614622446784,0.732147669793238,0.76556378182299,2.73365214653015,2.51428098478506
H3K4me1_TDH_BP/samples/tcell/ERS206539/problems/chr3:60000-66170270,0,3,7,13,214,10.2808426587881,13.354770965232,66110270,3748008,0,1.38629436111989,2.07944154167984,2.63905732961526,5.37063802812766,2.423105947073,2.66408235839399,18.0068346785299,15.1367353236183,-Inf,1.09861228866811,1.94591014905531,2.56494935746154,5.36597601502185,2.33028222736684,2.59187369667559,18.0068346634037,15.1367350568099,,0.0940478276166991,0.665729810578276,0.941938734748111,1.6800782821876,0.845989387867503,0.952381049168358,2.89075138934945,2.71712457460881
H3K4me1_TDH_BP/samples/tcell/ERS206539/problems/chr4:75452279-190000000,0,3,7,12,226,8.9544573130355,9.85726229919432,114547721,6072680,0,1.38629436111989,2.07944154167984,2.56494935746154,5.4249500174814,2.29802042202072,2.38483419241209,18.5565020801536,15.619310745919,-Inf,1.09861228866811,1.94591014905531,2.484906649788,5.42053499927229,2.19215143211692,2.2882084727781,18.5565020714236,15.6193105812471,,0.0940478276166991,0.665729810578276,0.910235093365326,1.69019451893303,0.784883450694524,0.82776918509146,2.92082024361678,2.74850800651347
H3K4me1_TDH_BP/samples/tcell/ERS206539/problems/chr5:91686128-138787073,0,3,7,12,198,9.60508191502315,11.5992240590201,47100945,2580458,0,1.38629436111989,2.07944154167984,2.56494935746154,5.29330482472449,2.3613333121757,2.5336352294437,17.6678036437106,14.763477848051,-Inf,1.09861228866811,1.94591014905531,2.484906649788,5.28826703069454,2.2622923245572,2.4509382044112,17.6678036224796,14.7634774605229,,0.0940478276166991,0.665729810578276,0.910235093365326,1.66549059875827,0.816378602128002,0.896470891829608,2.87174397880267,2.69215639172937
H3K4me1_TDH_BP/samples/tcell/ERS206601/problems/chr1:149509645-205922707,0,0,0,11,1520,10.4728962416541,22.6011262673656,56413062,3752798,0,0,0,2.484906649788,7.32712329225929,2.43998740507822,3.16129443408631,17.8482113031252,15.1380125195286,-Inf,-Inf,-Inf,2.39789527279837,7.32646561384032,2.34879060951899,3.11799973987571,17.8482112853988,15.1380122530608,,,,0.874591382923689,1.99149321868976,0.853900561439173,1.13719168720893,2.88190329510357,2.71720894831067
H3K4me1_TDH_BP/samples/tcell/ERS206601/problems/chr2:162200000-234003741,0,0,0,10,507,9.27395569821355,19.1014737415992,71803741,4401132,0,0,0,2.39789527279837,6.23048144757848,2.32961212000673,3.00079313285479,18.0894471496521,15.2973725657411,-Inf,-Inf,-Inf,2.30258509299405,6.22851100359118,2.22721000896989,2.94976549132199,18.0894471357252,15.2973723385268,,,,0.834032445247956,1.82913729999432,0.800749685117822,1.08172567272475,2.89532873706761,2.727681071069
H3K4me1_TDH_BP/samples/tcell/ERS206601/problems/chr2:16329724-21153113,0,0,0,9,223,6.69433006543739,12.428791590429,4823389,232332,0,0,0,2.30258509299405,5.41164605185504,2.04048370247903,2.59740102811224,15.3889875583156,12.3559269663533,-Inf,-Inf,-Inf,2.19722457733622,5.40717177146012,1.90126090922778,2.52001568361483,15.3889873509925,12.3559226621772,,,,0.787195008176644,1.68772617824372,0.642517302498785,0.924265125160642,2.73365214653015,2.51413551590573
H3K4me1_TDH_BP/samples/tcell/ERS206601/problems/chr3:60000-66170270,0,0,0,11,436,10.3964824527263,21.699484375168,66110270,4397430,0,0,0,2.484906649788,6.07993319509559,2.43330475100862,3.12234220947907,18.0068346785299,15.2965310647374,-Inf,-Inf,-Inf,2.39789527279837,6.07764224334903,2.34146752323672,3.07728849875111,18.0068346634037,15.2965308373319,,,,0.874591382923689,1.80461683184565,0.850777879477673,1.12404885169485,2.89075138934945,2.72762606003034
H3K4me1_TDH_BP/samples/tcell/ERS206601/problems/chr4:75452279-190000000,0,0,0,9,406,7.21624125546767,14.3082213783732,114547721,5841015,0,0,0,2.30258509299405,6.00881318544259,2.10611283629783,2.72839002907198,18.5565020801536,15.5804153122757,-Inf,-Inf,-Inf,2.19722457733622,6.00635315960173,1.97633421560882,2.66083429362633,18.5565020714236,15.5804151410726,,,,0.787195008176644,1.79281776896491,0.681243722477406,0.978639717837967,2.92082024361678,2.74601468585607
H3K4me1_TDH_BP/samples/tcell/ERS206601/problems/chr5:91686128-138787073,0,0,0,9,514,8.2243387473436,17.6765077041554,47100945,2603918,0,0,0,2.30258509299405,6.24416690066374,2.22184550685266,2.92726646158366,17.6678036437106,14.772528175836,-Inf,-Inf,-Inf,2.19722457733622,6.24222326545517,2.1070978979598,2.87223650965276,17.6678036224796,14.7725277917994,,,,0.787195008176644,1.83133641146511,0.745311596941438,1.05509099795303,2.87174397880267,2.6927692255559
H3K4me1_TDH_BP/samples/tcell/ERS358697/problems/chr1:149509645-205922707,0,3,7,12,1171,10.606581575026,16.7622602704399,56413062,3514057,0,1.38629436111989,2.07944154167984,2.56494935746154,7.06646697013696,2.45157231437217,2.87707599694593,17.8482113031252,15.0722820529999,-Inf,1.09861228866811,1.94591014905531,2.484906649788,7.06561336359772,2.36147471174166,2.81912994696578,17.8482112853988,15.0722817684286,,0.0940478276166991,0.665729810578276,0.910235093365326,1.95523982957938,0.85928630173928,1.03642830790026,2.88190329510357,2.712857412486
H3K4me1_TDH_BP/samples/tcell/ERS358697/problems/chr2:162200000-234003741,0,3,7,11,390,9.74298924063023,14.2152593539706,71803741,4264042,0,1.38629436111989,2.07944154167984,2.484906649788,5.96870755998537,2.37425337816014,2.72229882914323,18.0894471496521,15.2657283292047,-Inf,1.09861228866811,1.94591014905531,2.39789527279837,5.96614673912369,2.27654797412465,2.65431599002766,18.0894471357252,15.2657280946855,,0.0940478276166991,0.665729810578276,0.874591382923689,1.78610128168745,0.822660249203268,0.976186990626665,2.89532873706761,2.7256103220481
H3K4me1_TDH_BP/samples/tcell/ERS358697/problems/chr2:16329724-21153113,0,3,6,10,165,7.32566127260314,9.29851229374664,4823389,238356,0,1.38629436111989,1.94591014905531,2.39789527279837,5.11198778835654,2.11934246485646,2.33199944730316,15.3889875583156,12.3815248287773,-Inf,1.09861228866811,1.79175946922805,2.30258509299405,5.10594547390058,1.99138342695178,2.22985441894856,15.3889873509925,12.381520633381,,0.0940478276166991,0.583198080782659,0.834032445247956,1.63040563993356,0.688829586627175,0.801936300358292,2.73365214653015,2.51620508955039
H3K4me1_TDH_BP/samples/tcell/ERS358697/problems/chr3:60000-66170270,0,3,7,12,317,10.5261443040544,16.219190423975,66110270,4085841,0,1.38629436111989,2.07944154167984,2.56494935746154,5.76205138278018,2.44461787280895,2.84602448418796,18.0068346785299,15.2230383849875,-Inf,1.09861228866811,1.94591014905531,2.484906649788,5.75890177387728,2.35386209613406,2.78619513523292,18.0068346634037,15.2230381402399,,0.0940478276166991,0.665729810578276,0.910235093365326,1.75074679227164,0.856057424341276,1.02467691426625,2.89075138934945,2.72280994750917
H3K4me1_TDH_BP/samples/tcell/ERS358697/problems/chr4:75452279-190000000,0,3,7,10,299,7.88524988637705,10.2835056625211,114547721,5996879,0,1.38629436111989,2.07944154167984,2.39789527279837,5.7037824746562,2.18439258573302,2.42334198347054,18.5565020801536,15.6067498919454,-Inf,1.09861228866811,1.94591014905531,2.30258509299405,5.70044357339069,2.06499391127328,2.33054121964865,18.5565020714236,15.606749725192,,0.0940478276166991,0.665729810578276,0.834032445247956,1.7405439917058,0.725127277872706,0.846100523715074,2.92082024361678,2.74770349537059
H3K4me1_TDH_BP/samples/tcell/ERS358697/problems/chr5:91686128-138787073,0,3,7,10,248,8.78083441850264,12.9019301953389,47100945,2604673,0,1.38629436111989,2.07944154167984,2.39789527279837,5.51745289646471,2.28042479927258,2.6320276934701,17.6678036437106,14.7728180813845,-Inf,1.09861228866811,1.94591014905531,2.30258509299405,5.51342874616498,2.17257143940729,2.55737692772019,17.6678036224796,14.7728176974592,,0.0940478276166991,0.665729810578276,0.834032445247956,1.70718670661173,0.77591146111839,0.938982095582197,2.87174397880267,2.69278885001147
