sequenceID,min.log.lambda,max.log.lambda,possible.fp,fp,possible.fn,fn,labels,errors
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:68270000-75427379,12.06198110318,12.4089620996809,2,0,1,1,2,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:68270000-75427379,12.4089620996809,13.2094114595341,2,0,1,1,2,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:68270000-75427379,13.2094114595341,13.5596325087087,2,0,1,1,2,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:68270000-75427379,13.5596325087087,Inf,2,0,1,1,2,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,-Inf,1.90398088113256,7,7,4,0,7,7
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,1.90398088113256,5.91346594482106,7,7,4,0,7,7
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,5.91346594482106,7.40779686955327,7,7,4,0,7,7
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,7.40779686955327,8.02102849106441,7,7,4,0,7,7
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,8.02102849106441,8.59661408722874,7,4,4,0,7,4
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,8.59661408722874,8.99985125107853,7,4,4,0,7,4
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,8.99985125107853,9.18208013749756,7,2,4,0,7,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.18208013749756,9.19072928006027,7,2,4,0,7,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.19072928006027,9.1948802658269,7,2,4,0,7,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.1948802658269,9.19580824526327,7,2,4,0,7,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.19580824526327,9.19638043894274,7,2,4,0,7,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.19638043894274,9.19657747328948,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.19657747328948,9.19866906278464,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.19866906278464,9.2141565362909,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.2141565362909,9.2523302121037,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.2523302121037,9.29552626697564,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.29552626697564,9.3221454879259,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.3221454879259,9.36143031816672,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.36143031816672,9.4091522864784,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.4091522864784,9.43879537521526,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.43879537521526,9.4799441368641,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.4799441368641,9.52346727745457,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.52346727745457,9.55204345492652,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.55204345492652,9.60152662032588,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.60152662032588,9.65915442820777,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.65915442820777,9.697147594801,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.697147594801,9.74736761189016,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.74736761189016,9.80171266908666,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.80171266908666,9.82429174466782,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.82429174466782,9.83527341525749,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.83527341525749,9.84054580173973,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.84054580173973,9.84169612242837,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.84169612242837,9.84226767220848,7,2,4,0,7,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.84226767220848,9.84365480771518,7,2,4,0,7,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.84365480771518,9.84990145343289,7,2,4,0,7,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.84990145343289,9.88813031985479,7,2,4,0,7,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.88813031985479,10.0747890102864,7,2,4,0,7,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,10.0747890102864,10.5920362927627,7,2,4,0,7,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,10.5920362927627,11.1956582538919,7,3,4,2,7,5
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,11.1956582538919,11.8493921481791,7,3,4,4,7,7
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,11.8493921481791,12.9881362364732,7,2,4,3,7,5
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,12.9881362364732,14.394467095759,7,2,4,4,7,6
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,14.394467095759,Inf,7,0,4,4,7,4
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr5:100000-17500000,-Inf,1.84994304024746,7,7,4,0,7,7
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr5:100000-17500000,1.84994304024746,5.91599159789287,7,7,4,0,7,7
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr5:100000-17500000,5.91599159789287,7.43402221658824,7,7,4,0,7,7
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr5:100000-17500000,7.43402221658824,8.05968279537375,7,7,4,0,7,7
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr5:100000-17500000,8.05968279537375,8.51061332634285,7,2,4,0,7,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr5:100000-17500000,8.51061332634285,8.56733418475384,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr5:100000-17500000,8.56733418475384,8.57399869947971,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr5:100000-17500000,8.57399869947971,8.57706869252563,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr5:100000-17500000,8.57706869252563,8.5785053855499,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr5:100000-17500000,8.5785053855499,8.58498977617095,7,0,4,0,7,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr5:100000-17500000,8.58498977617095,8.60810961567747,7,0,4,0,7,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr5:100000-17500000,8.60810961567747,8.64515791165704,7,0,4,0,7,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr5:100000-17500000,8.64515791165704,8.80314585097483,7,0,4,0,7,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr5:100000-17500000,8.80314585097483,9.32221524680981,7,0,4,0,7,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr5:100000-17500000,9.32221524680981,10.0950768065671,7,0,4,0,7,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr5:100000-17500000,10.0950768065671,10.4381245994082,7,0,4,0,7,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr5:100000-17500000,10.4381245994082,10.4475852504092,7,0,4,0,7,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr5:100000-17500000,10.4475852504092,10.4509264286661,7,0,4,2,7,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr5:100000-17500000,10.4509264286661,10.4847780626327,7,0,4,2,7,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr5:100000-17500000,10.4847780626327,10.5912131627574,7,0,4,2,7,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr5:100000-17500000,10.5912131627574,10.7795496405178,7,0,4,2,7,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr5:100000-17500000,10.7795496405178,11.1001661056117,7,0,4,2,7,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr5:100000-17500000,11.1001661056117,13.0211346112444,7,0,4,2,7,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr5:100000-17500000,13.0211346112444,Inf,7,0,4,4,7,4
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr6:62178589-95680543,-Inf,1.82929588758481,4,4,2,0,4,4
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr6:62178589-95680543,1.82929588758481,5.92925048399949,4,4,2,0,4,4
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr6:62178589-95680543,5.92925048399949,7.76769102639537,4,4,2,0,4,4
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr6:62178589-95680543,7.76769102639537,8.71811225611191,4,3,2,0,4,3
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr6:62178589-95680543,8.71811225611191,9.15962181534071,4,2,2,0,4,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr6:62178589-95680543,9.15962181534071,9.4625747896788,4,2,2,0,4,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr6:62178589-95680543,9.4625747896788,9.59403151096331,4,1,2,0,4,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr6:62178589-95680543,9.59403151096331,9.64421782019586,4,1,2,0,4,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr6:62178589-95680543,9.64421782019586,9.65633032614366,4,1,2,0,4,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr6:62178589-95680543,9.65633032614366,9.65726851913742,4,1,2,0,4,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr6:62178589-95680543,9.65726851913742,9.65975252504344,4,0,2,0,4,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr6:62178589-95680543,9.65975252504344,9.6650786604461,4,0,2,0,4,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr6:62178589-95680543,9.6650786604461,9.67498500326973,4,0,2,0,4,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr6:62178589-95680543,9.67498500326973,9.76684667434868,4,0,2,0,4,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr6:62178589-95680543,9.76684667434868,9.99828858137947,4,0,2,0,4,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr6:62178589-95680543,9.99828858137947,10.1967166888634,4,0,2,0,4,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr6:62178589-95680543,10.1967166888634,10.2425240464716,4,0,2,0,4,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr6:62178589-95680543,10.2425240464716,10.2661095299015,4,0,2,0,4,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr6:62178589-95680543,10.2661095299015,10.2697680147975,4,0,2,0,4,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr6:62178589-95680543,10.2697680147975,10.2791996191947,4,1,2,1,4,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr6:62178589-95680543,10.2791996191947,10.2933201983026,4,1,2,1,4,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr6:62178589-95680543,10.2933201983026,10.3827579124975,4,1,2,1,4,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr6:62178589-95680543,10.3827579124975,10.7780130392376,4,1,2,1,4,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr6:62178589-95680543,10.7780130392376,12.6150979263475,4,2,2,2,4,4
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr6:62178589-95680543,12.6150979263475,Inf,4,0,2,2,4,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr7:62500000-74715724,-Inf,2.10752244613946,2,2,1,0,2,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr7:62500000-74715724,2.10752244613946,6.03353023864078,2,2,1,0,2,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr7:62500000-74715724,6.03353023864078,7.45540231182023,2,2,1,0,2,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr7:62500000-74715724,7.45540231182023,8.25138477139201,2,1,1,0,2,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr7:62500000-74715724,8.25138477139201,8.45165361285645,2,1,1,0,2,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr7:62500000-74715724,8.45165361285645,8.50069059971869,2,1,1,0,2,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr7:62500000-74715724,8.50069059971869,8.5132944464431,2,1,1,0,2,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr7:62500000-74715724,8.5132944464431,8.51390606292795,2,1,1,0,2,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr7:62500000-74715724,8.51390606292795,8.51500400743371,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr7:62500000-74715724,8.51500400743371,8.52078485436615,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr7:62500000-74715724,8.52078485436615,8.53022563670812,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr7:62500000-74715724,8.53022563670812,8.5576187986788,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr7:62500000-74715724,8.5576187986788,8.67637625638675,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr7:62500000-74715724,8.67637625638675,9.27323216639195,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr7:62500000-74715724,9.27323216639195,10.1167490240524,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr7:62500000-74715724,10.1167490240524,10.2487797418296,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr7:62500000-74715724,10.2487797418296,10.2908847396724,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr7:62500000-74715724,10.2908847396724,10.2982911799648,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr7:62500000-74715724,10.2982911799648,10.3089561067723,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr7:62500000-74715724,10.3089561067723,10.3128177518131,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr7:62500000-74715724,10.3128177518131,10.3356585496665,2,0,1,1,2,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr7:62500000-74715724,10.3356585496665,10.6149957703492,2,0,1,1,2,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr7:62500000-74715724,10.6149957703492,11.5788328580123,2,0,1,1,2,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr7:62500000-74715724,11.5788328580123,14.584095207605,2,1,1,1,2,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr7:62500000-74715724,14.584095207605,Inf,2,0,1,1,2,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,-Inf,1.92885547228314,5,5,1,0,5,5
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,1.92885547228314,5.92720364760336,5,5,1,0,5,5
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,5.92720364760336,7.70444070060585,5,5,1,0,5,5
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,7.70444070060585,8.58783743836113,5,2,1,0,5,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,8.58783743836113,8.99875793136691,5,2,1,0,5,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,8.99875793136691,9.21409501790621,5,2,1,0,5,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,9.21409501790621,9.28668480629169,5,2,1,0,5,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,9.28668480629169,9.32441397042359,5,2,1,0,5,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,9.32441397042359,9.34576882564159,5,2,1,0,5,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,9.34576882564159,9.35477622451138,5,2,1,0,5,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,9.35477622451138,9.35648310089501,5,2,1,0,5,2
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,9.35648310089501,9.35664172442391,5,0,1,0,5,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,9.35664172442391,9.35684190212875,5,0,1,0,5,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,9.35684190212875,9.36047721616877,5,0,1,0,5,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,9.36047721616877,9.36849077830297,5,0,1,0,5,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,9.36849077830297,9.49528865569913,5,0,1,0,5,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,9.49528865569913,9.86951335345996,5,0,1,0,5,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,9.86951335345996,10.3310506560813,5,0,1,0,5,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,10.3310506560813,10.5069161619509,5,0,1,0,5,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,10.5069161619509,10.5157491242448,5,0,1,0,5,0
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,10.5157491242448,10.5161034466051,5,4,1,1,5,5
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,10.5161034466051,10.5186031736352,5,4,1,1,5,5
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,10.5186031736352,10.5297711146397,5,4,1,1,5,5
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,10.5297711146397,10.5480303586043,5,4,1,1,5,5
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,10.5480303586043,10.5697799501826,5,4,1,1,5,5
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,10.5697799501826,10.6306233534278,5,4,1,1,5,5
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,10.6306233534278,10.7762271294871,5,4,1,1,5,5
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,10.7762271294871,12.1003546152785,5,4,1,1,5,5
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,12.1003546152785,Inf,5,0,1,1,5,1
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:68270000-75427379,-Inf,2.1647823101566,2,2,1,0,2,2
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:68270000-75427379,2.1647823101566,6.59538852957702,2,2,1,0,2,2
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:68270000-75427379,6.59538852957702,8.0023984909541,2,2,1,0,2,2
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:68270000-75427379,8.0023984909541,8.43623434114247,2,1,1,0,2,1
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:68270000-75427379,8.43623434114247,8.68755281240856,2,1,1,0,2,1
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:68270000-75427379,8.68755281240856,8.79834913353841,2,1,1,0,2,1
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:68270000-75427379,8.79834913353841,8.83141324591212,2,1,1,0,2,1
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:68270000-75427379,8.83141324591212,8.84732851292978,2,1,1,0,2,1
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:68270000-75427379,8.84732851292978,8.85199427011616,2,1,1,0,2,1
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:68270000-75427379,8.85199427011616,8.85482671860703,2,1,1,0,2,1
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:68270000-75427379,8.85482671860703,8.85555530701906,2,1,1,0,2,1
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:68270000-75427379,8.85555530701906,8.85608438128087,2,1,1,0,2,1
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:68270000-75427379,8.85608438128087,8.86663062544633,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:68270000-75427379,8.86663062544633,8.9415973358734,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:68270000-75427379,8.9415973358734,9.24134261336557,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:68270000-75427379,9.24134261336557,9.64014265717319,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:68270000-75427379,9.64014265717319,9.77850193790766,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:68270000-75427379,9.77850193790766,9.84751853066082,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:68270000-75427379,9.84751853066082,9.89312242918169,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:68270000-75427379,9.89312242918169,9.89719614361444,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:68270000-75427379,9.89719614361444,9.90181098852285,2,0,1,0,2,0
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:68270000-75427379,9.90181098852285,10.1149707300644,2,0,1,1,2,1
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:68270000-75427379,10.1149707300644,11.5281398392181,2,0,1,1,2,1
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:68270000-75427379,11.5281398392181,Inf,2,0,1,1,2,1
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:75452279-190000000,-Inf,2.08701167591881,7,7,4,0,7,7
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:75452279-190000000,2.08701167591881,6.53329801196306,7,7,4,0,7,7
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:75452279-190000000,6.53329801196306,7.99715081647937,7,7,4,0,7,7
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:75452279-190000000,7.99715081647937,8.61592997895081,7,6,4,0,7,6
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:75452279-190000000,8.61592997895081,9.18366533418175,7,4,4,0,7,4
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:75452279-190000000,9.18366533418175,9.35851873665213,7,2,4,0,7,2
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:75452279-190000000,9.35851873665213,9.41761616837086,7,2,4,0,7,2
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:75452279-190000000,9.41761616837086,9.45749493781789,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:75452279-190000000,9.45749493781789,9.51954562632403,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:75452279-190000000,9.51954562632403,9.59853147149943,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:75452279-190000000,9.59853147149943,9.68629534551118,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:75452279-190000000,9.68629534551118,9.78275130025188,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:75452279-190000000,9.78275130025188,9.85451665379955,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:75452279-190000000,9.85451665379955,9.9047258051869,7,2,4,0,7,2
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:75452279-190000000,9.9047258051869,9.97481186625505,7,2,4,0,7,2
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:75452279-190000000,9.97481186625505,10.2463418949697,7,2,4,0,7,2
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:75452279-190000000,10.2463418949697,10.7670394036572,7,2,4,0,7,2
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:75452279-190000000,10.7670394036572,11.2271863742854,7,2,4,0,7,2
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:75452279-190000000,11.2271863742854,11.4568253676606,7,2,4,0,7,2
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:75452279-190000000,11.4568253676606,11.5409051219106,7,2,4,0,7,2
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:75452279-190000000,11.5409051219106,11.5956308801822,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:75452279-190000000,11.5956308801822,11.5956952311761,7,1,4,0,7,1
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:75452279-190000000,11.5956952311761,11.5984412937543,7,0,4,0,7,0
